,일자,제목,부정,중립,긍정
74,20230313,"이리츠코크렙, 주가 하방경직성 높아 투자매력 충분-KB",0.98943514,0.0040787975,0.00648612
75,20230310,부동산 경기 침체기  캐피탈사 향한 신평사들 지적은?,0.005395467,0.99444985,0.00015466928
76,20230310,가성비 잡아라 뺄 수 있는 건 다 뺀다,0.00014712836,0.99973613,0.0001166438
77,20230309,[집중취재M] '갓성비' 제품 위해 뺄 수 있는 건 다 뺀다 유통업계 원가 전쟁,0.000111088484,0.9997664,0.00012253717
78,20230307,"막 오르는 건설사 주총 ""신사업 위한 정관 변경이 주요 안건""",3.120842e-05,0.9999027,6.5994616e-05
79,20230307,"쿠팡, 화이트데이 기획전 최대 50% 할인",6.022372e-05,0.9998981,4.1700237e-05
80,20230306,유통가 키워드 '새판'보다 '보완 시너지',4.205966e-05,0.99991345,4.4459157e-05
81,20230306,[DBR/알립니다]현직 컨설턴트가 알려주는 부동산 개발-투자 전략,4.2930653e-05,0.999897,6.0017246e-05
82,20230305,이젠 편의점서도 '대용량' 쇼핑 CU 생필품 라인업 재단장,5.2552576e-05,0.9998202,0.00012727607
83,20230302,증시 인공지능 열풍에 대박 터뜨린 전자랜드,0.0017085614,0.0071089957,0.99118245
84,20230301,미분양에 초조한 증권사... '부동산PF 공포' 안끝났다 [ISSUE &],5.2155254e-05,0.999908,3.975417e-05
85,20230227,노후 대비용 ‘꼬마빌딩’ 투자 강남 서초 송파 외에 이런 곳도 주목하라,0.00014267905,0.99956614,0.0002911863
86,20230227,‘곰돌이 젤리’ 신세계아울렛에 뜬다,0.00029753853,0.9994381,0.00026434392
87,20230227,증권사 'PF 공포' 안끝났다.. 미분양에 차환 올스톱,0.030351471,0.9686765,0.00097194663
88,20230223,"""비싸단 편견 깨자"" 초특가 띄운 편의점",0.00037787948,0.9994894,0.00013259304
89,20230223,폴바셋 LG전자도 꽂혔다 사라지는 주유소 '땅'의 재발견,0.004869547,0.9944464,0.0006840177
90,20230222,가상인간 로지가 반겨주는 미래형 편의점 [24 편의점 이야기],6.133803e-05,0.9997335,0.00020516131
91,20230221,[단독] '호갱 된 개미' 15兆 주식 빌려주고 쥐꼬리 이자 증권사 배만 불려,0.011391007,0.97438496,0.014223953
92,20230221,[fn마켓워치]안산 IDC 부지 매물로,0.00012209518,0.9998209,5.710318e-05
93,20230221,"프롭테크 기업 알스퀘어, 안산 IDC 부지 매각주관",5.5985227e-05,0.9998605,8.34811e-05
94,20230221,"유니언플레이스, 마스턴투자운용과 손잡고 ‘코리빙’ 리츠 설립",0.005077378,0.49884433,0.4960783
95,20230221,"유니언플레이스, 마스턴투자운용과 ‘코리빙’ 리츠 설립 위한 MOU 체결",3.4316807e-05,0.00011687075,0.99984884
96,20230221,"퇴근 후 밥하는 엄마 아빠 위해 서울시, 도시락 밀키트 할인",4.20066e-05,0.9998919,6.6168526e-05
97,20230220,"[단독] 편의점 반값택배는 옛말, ‘CU끼리택배’도 가격 인상",0.005088191,0.94968045,0.04523144
98,20230220,"""5兆 부실채권 시장 다시 열린다"" 투자 보폭 넓히는 이지스자산운용 [시그널人]",8.672669e-05,0.999673,0.00024030538
99,20230220,상업시설 투자 고민된다면 ‘서 정 교’ 노려라 ‘강동역 SK 리더스뷰’ 상업시설 주목,4.5587676e-05,0.9999136,4.084209e-05
100,20230216,"쿠팡, 새학기 ‘필수템’ 할인 기획전",3.9294864e-05,0.99992275,3.7941925e-05
101,20230216,"코람코신탁, 코람코에너지리츠 주유소에 ‘폴 바셋’ 들인다",0.0010710247,0.99591285,0.0030161852
102,20230213,"GS리테일, 올해 영업익 16% 증가 예상...목표가↑ - 유진투자증권",7.7664874e-05,7.431641e-05,0.999848
103,20230210,"“부동산 PF가 걱정” 신한캐피탈, ‘AA-’ 책정",3.2671018e-05,0.99991345,5.38858e-05
104,20230209,"[공시]BGF리테일, 지난해 순익 1988억..34.7%↑",0.069691025,0.002018256,0.9282907
105,20230209,‘이랜드 그룹 5개 법인 본사’ 2030년까지 송도로 옮긴다,0.0006815266,0.9989397,0.00037874398
