일자,리츠명,기관_매도거래량,기타법인_매도거래량,개인_매도거래량,외국인_매도거래량,전체_매도거래량,기관_매수거래량,기타법인_매수거래량,개인_매수거래량,외국인_매수거래량,전체_매수거래량,기관_매도거래대금,기타법인_매도거래대금,개인_매도거래대금,외국인_매도거래대금,전체_매도거래대금,기관_매수거래대금,기타법인_매수거래대금,개인_매수거래대금,외국인_매수거래대금,전체_매수거래대금
221021,이리츠코크렙,10945.0,82.0,5503,176.0,16706,3752.0,0.0,9108,3846.0,16706,52921520.0,394945.0,26574780,848420.0,80739665,18146275.0,0.0,44020815,18572575.0,80739665
221024,이리츠코크렙,29250.0,0.0,25785,3175.0,58210,25923.0,1020.0,27466,3801.0,58210,144917095.0,0.0,128796185,15784900.0,289498180,128709890.0,5093960.0,136918485,18775845.0,289498180
221025,이리츠코크렙,14650.0,,14068,8609.0,37327,18903.0,,9587,8837.0,37327,71982480.0,,69000470,42513840.0,183496790,92959325.0,,46928980,43608485.0,183496790
221026,이리츠코크렙,11968.0,1.0,16195,2673.0,30837,21687.0,1410.0,7042,698.0,30837,59883890.0,5010.0,81293415,13385745.0,154568060,108759430.0,7071240.0,35252545,3484845.0,154568060
221027,이리츠코크렙,7980.0,1094.0,24077,1119.0,34270,13077.0,100.0,15027,6066.0,34270,40109560.0,5558655.0,121838735,5678370.0,173185320,66162855.0,515000.0,75694720,30812745.0,173185320
221028,이리츠코크렙,23210.0,3103.0,20208,1410.0,47931,16902.0,0.0,26420,4609.0,47931,119950740.0,16001480.0,105037030,7412430.0,248401680,87253230.0,0.0,137356790,23791660.0,248401680
221031,이리츠코크렙,76713.0,2000.0,29900,867.0,109480,4158.0,0.0,105014,308.0,109480,396434090.0,10400000.0,154370480,4485270.0,565689840,21556520.0,0.0,542540800,1592520.0,565689840
221101,이리츠코크렙,13092.0,4623.0,17817,381.0,35913,9279.0,1.0,24772,1861.0,35913,67826560.0,23915770.0,92471190,1976820.0,186190340,48080110.0,5190.0,128452230,9652810.0,186190340
221102,이리츠코크렙,50394.0,2383.0,37926,6422.0,97125,80115.0,0.0,12432,4578.0,97125,265528210.0,12303480.0,199940720,34057050.0,511829460,422996160.0,0.0,64744830,24088470.0,511829460
221103,이리츠코크렙,13033.0,1132.0,2066,2123.0,18354,867.0,2736.0,14322,429.0,18354,68158880.0,5934180.0,10840530,11198210.0,96131800,4549190.0,14312580.0,75023270,2246760.0,96131800
221104,이리츠코크렙,7425.0,136.0,12005,2341.0,21907,7670.0,2982.0,11046,209.0,21907,38571690.0,710620.0,62647690,12235200.0,114165200,40049250.0,15550150.0,57473490,1092310.0,114165200
221107,이리츠코크렙,13031.0,1013.0,2549,1271.0,17864,8738.0,20.0,8897,209.0,17864,67270850.0,5216990.0,13182720,6590060.0,92260620,45191270.0,103200.0,45885120,1081030.0,92260620
221108,이리츠코크렙,13189.0,,877,2004.0,16070,5986.0,,9794,290.0,16070,67817220.0,,4518390,10307740.0,82643350,30813630.0,,50335440,1494280.0,82643350
221109,이리츠코크렙,14660.0,0.0,2997,1053.0,18710,10124.0,0.0,7610,976.0,18710,75530350.0,0.0,15538840,5444160.0,96513350,52264700.0,0.0,39224430,5024220.0,96513350
221110,이리츠코크렙,24217.0,,9184,774.0,34175,22285.0,,9703,2187.0,34175,124950920.0,,47525340,4007040.0,176483300,115226490.0,,49977340,11279470.0,176483300
221111,이리츠코크렙,13752.0,3367.0,19124,1468.0,37711,18862.0,1.0,15607,3241.0,37711,72875320.0,17897030.0,101372440,7745570.0,199890360,100090480.0,5300.0,82619790,17174790.0,199890360
221114,이리츠코크렙,12129.0,30.0,6091,234.0,18484,6817.0,1.0,10323,1343.0,18484,64051370.0,159500.0,32140530,1236530.0,97587930,36026160.0,5280.0,54471180,7085310.0,97587930
221115,이리츠코크렙,7212.0,1097.0,14571,819.0,23699,19138.0,0.0,4351,210.0,23699,38518490.0,5855010.0,77811300,4370900.0,126555700,102255910.0,0.0,23181370,1118420.0,126555700
221116,이리츠코크렙,5545.0,0.0,9498,226.0,15269,5334.0,3738.0,5902,295.0,15269,29746770.0,0.0,51049750,1221180.0,82017700,28759600.0,20035680.0,31639040,1583380.0,82017700
221117,이리츠코크렙,48221.0,,3913,1978.0,54112,21307.0,,26650,6155.0,54112,254689260.0,,20869170,10514840.0,286073270,112831600.0,,140722260,32519410.0,286073270
221118,이리츠코크렙,9768.0,,5076,3177.0,18021,13255.0,,3849,917.0,18021,52643420.0,,27269910,17113100.0,97026430,71414750.0,,20730200,4881480.0,97026430
221121,이리츠코크렙,7116.0,,2870,3963.0,13949,12109.0,,1840,0.0,13949,38270630.0,,15409540,21301610.0,74981780,65082460.0,,9899320,0.0,74981780
221122,이리츠코크렙,11442.0,0.0,1899,2171.0,15512,12284.0,191.0,3018,19.0,15512,61133350.0,0.0,10133190,11535060.0,82801600,65592900.0,1012720.0,16094510,101470.0,82801600
221123,이리츠코크렙,20486.0,,1459,617.0,22562,14658.0,,7814,90.0,22562,108728520.0,,7742640,3290360.0,119761520,77792890.0,,41485330,483300.0,119761520
221124,이리츠코크렙,12863.0,100.0,10663,2214.0,25840,14824.0,1.0,9563,1452.0,25840,68793000.0,533000.0,56964710,11809420.0,138100130,79293440.0,5360.0,51055890,7745440.0,138100130
221125,이리츠코크렙,8285.0,62.0,4322,3426.0,16095,8500.0,114.0,6297,1184.0,16095,44378180.0,332940.0,23197740,18350570.0,86259430,45555300.0,608790.0,33737390,6357950.0,86259430
221128,이리츠코크렙,15695.0,0.0,11947,102.0,27744,21550.0,393.0,5003,798.0,27744,84793850.0,0.0,64438270,553460.0,149785580,116343370.0,2130810.0,27008090,4303310.0,149785580
221129,이리츠코크렙,6607.0,1.0,7368,629.0,14605,9665.0,100.0,4749,91.0,14605,35775640.0,5420.0,39931360,3414020.0,79126440,52392590.0,541000.0,25699650,493200.0,79126440
221130,이리츠코크렙,1560.0,100.0,3268,82.0,5010,1908.0,98.0,2850,154.0,5010,8473050.0,541330.0,17713440,445560.0,27173380,10356800.0,529590.0,15453850,833140.0,27173380
221201,이리츠코크렙,9702.0,1.0,16797,1758.0,28258,17678.0,1132.0,7813,1635.0,28258,53122090.0,5430.0,91967650,9636700.0,154731870,96900570.0,6184420.0,42749790,8897090.0,154731870
221202,이리츠코크렙,13192.0,0.0,9351,2528.0,25071,10222.0,3518.0,11231,100.0,25071,71871980.0,0.0,51066480,13862400.0,136800860,55716230.0,19191700.0,61350290,542640.0,136800860
221205,이리츠코크렙,9238.0,0.0,8969,1068.0,19275,16947.0,1.0,2295,32.0,19275,50393380.0,0.0,49096030,5851270.0,105340680,92624090.0,5480.0,12536390,174720.0,105340680
221206,이리츠코크렙,3870.0,101.0,6863,4739.0,15573,10471.0,0.0,4179,923.0,15573,21118180.0,553460.0,37541410,25890230.0,85103280,57317110.0,0.0,22772670,5013500.0,85103280
221207,이리츠코크렙,8903.0,,3058,2450.0,14411,8075.0,,6334,2.0,14411,48750330.0,,16741370,13392400.0,78884100,44218970.0,,34654210,10920.0,78884100
221208,이리츠코크렙,1000.0,1.0,5768,1930.0,8699,2634.0,5.0,3358,2702.0,8699,5440110.0,5430.0,31400510,10498170.0,47344220,14327430.0,27210.0,18266690,14722890.0,47344220
221209,이리츠코크렙,17356.0,0.0,7390,8538.0,33284,8818.0,1.0,19962,4503.0,33284,93557760.0,0.0,40163800,46141960.0,179863520,47535010.0,5420.0,108061080,24262010.0,179863520
221212,이리츠코크렙,13122.0,0.0,3772,3807.0,20701,7284.0,81.0,13106,230.0,20701,70598490.0,0.0,20381630,20497630.0,111477750,39306020.0,435000.0,70494910,1241820.0,111477750
221213,이리츠코크렙,15278.0,1.0,4686,5035.0,25000,5163.0,0.0,19821,16.0,25000,81774270.0,5350.0,25076370,26941450.0,133797440,27650760.0,0.0,106060920,85760.0,133797440
221214,이리츠코크렙,24789.0,0.0,18356,17919.0,61064,26052.0,1.0,33111,1900.0,61064,132325180.0,0.0,98209890,95987740.0,326522810,139639840.0,5340.0,176699780,10177850.0,326522810
221215,이리츠코크렙,18901.0,0.0,14043,16697.0,49641,12056.0,586.0,35165,1834.0,49641,100338680.0,0.0,74523090,88590010.0,263451780,63995240.0,3099950.0,186618050,9738540.0,263451780
221216,이리츠코크렙,9012.0,3700.0,2594,17943.0,33249,8963.0,1.0,23495,790.0,33249,47717910.0,19622540.0,13695360,94836300.0,175872110,47469530.0,5300.0,124216850,4180430.0,175872110
221219,이리츠코크렙,17597.0,445.0,2810,6370.0,27222,13013.0,23.0,13882,304.0,27222,92862360.0,2358420.0,14832650,33618950.0,143672380,68701380.0,121450.0,73248580,1600970.0,143672380
221220,이리츠코크렙,24594.0,4.0,5252,2676.0,32526,16465.0,100.0,15493,468.0,32526,129639720.0,21110.0,27697780,14113140.0,171471750,86847290.0,527000.0,81627140,2470320.0,171471750
221221,이리츠코크렙,7332.0,14101.0,11574,36.0,33043,7212.0,1401.0,22394,2036.0,33043,38784960.0,74754820.0,61328390,190780.0,175058950,38223720.0,7425310.0,118620100,10789820.0,175058950
221222,이리츠코크렙,29564.0,12801.0,2625,684.0,45674,16053.0,3.0,24543,5075.0,45674,156760550.0,68263990.0,14080770,3663910.0,242769220,85752070.0,16030.0,130023040,26978080.0,242769220
221223,이리츠코크렙,8480.0,8132.0,10356,852.0,27820,5817.0,1.0,17973,4029.0,27820,45223650.0,43300250.0,55301750,4540080.0,148365730,31087110.0,5350.0,95751180,21522090.0,148365730
221226,이리츠코크렙,64003.0,1004.0,17269,6059.0,88335,14429.0,141.0,70643,3122.0,88335,338057500.0,5271300.0,91820290,32242150.0,467391240,76338400.0,745890.0,373854040,16452910.0,467391240
221227,이리츠코크렙,20090.0,500.0,47503,1576.0,69669,48374.0,1.0,14818,6476.0,69669,107160760.0,2660000.0,254040510,8385930.0,372247200,258677030.0,5340.0,78964780,34600050.0,372247200
221228,이리츠코크렙,13006.0,0.0,17700,5695.0,36401,19099.0,1.0,16443,858.0,36401,68123630.0,0.0,92659110,29815930.0,190598670,100140180.0,5240.0,85953750,4499500.0,190598670
221229,이리츠코크렙,21976.0,1.0,3241,5309.0,30527,5675.0,2.0,24843,7.0,30527,114419340.0,5200.0,16903270,27680930.0,159008740,29579500.0,10420.0,129382360,36460.0,159008740
210914,SK리츠,9172665.0,1311391.0,69716375,1804571.0,82005002,2285120.0,455123.0,78740037,524722.0,82005002,51937734500.0,7460599540.0,414024825360,10586905130.0,484010064530,13454827850.0,2552919590.0,465051247900,2951069190.0,484010064530
210915,SK리츠,164852.0,54831.0,9672531,488649.0,10380863,1141068.0,512950.0,8623974,102871.0,10380863,948052400.0,317461900.0,55709566080,2797576880.0,59772657260,6519261410.0,2944185260.0,49705624670,603585920.0,59772657260
210916,SK리츠,124780.0,26352.0,2785987,139477.0,3076596,811558.0,199615.0,2050630,14793.0,3076596,718282970.0,151398700.0,16042282330,803288450.0,17715252450,4670400270.0,1146985360.0,11812829630,85037190.0,17715252450
210917,SK리츠,145368.0,62996.0,2904572,87642.0,3200578,648522.0,86958.0,2347596,117502.0,3200578,818293930.0,357465080.0,16430525390,496222550.0,18102506950,3675435720.0,491808250.0,13260398180,674864800.0,18102506950
210923,SK리츠,23286.0,4614.0,1301593,143840.0,1473333,393221.0,6831.0,1042698,30583.0,1473333,132842210.0,26075380.0,7402750780,819681850.0,8381350220,2239698560.0,38785650.0,5929224000,173642010.0,8381350220
210924,SK리츠,18380.0,1045.0,1065014,144687.0,1229126,424075.0,21400.0,772393,11258.0,1229126,104976040.0,5944920.0,6070240710,825871770.0,7007033440,2421293870.0,121733050.0,4399664830,64341690.0,7007033440
210927,SK리츠,89387.0,10147.0,3281447,114100.0,3495081,1164020.0,115317.0,2181079,34665.0,3495081,527201950.0,58725560.0,19253417190,672012200.0,20511356900,6836129330.0,676583510.0,12795537110,203106950.0,20511356900
210928,SK리츠,48742.0,5916.0,1857209,40339.0,1952206,504297.0,211748.0,1204718,31443.0,1952206,291039670.0,35272040.0,11060773110,240534050.0,11627618870,3006733320.0,1252268100.0,7181280450,187337000.0,11627618870
210929,SK리츠,125112.0,56859.0,1134305,15163.0,1331439,279826.0,113703.0,918404,19506.0,1331439,744777260.0,336416240.0,6744800840,89837220.0,7915831560,1668489400.0,669993770.0,5462133880,115214510.0,7915831560
210930,SK리츠,49777.0,906.0,710911,7019.0,768613,141767.0,73553.0,552809,484.0,768613,297641470.0,5417880.0,4254190660,41994720.0,4599244730,848470090.0,439604200.0,3308272700,2897740.0,4599244730
211001,SK리츠,51659.0,15580.0,1059221,15412.0,1141872,309945.0,99317.0,653673,78937.0,1141872,309924370.0,92814500.0,6347635330,92525090.0,6842899290,1860580400.0,594007210.0,3914319850,473991830.0,6842899290
211005,SK리츠,46534.0,10276.0,1057338,117312.0,1231460,397762.0,42460.0,720309,70929.0,1231460,278467660.0,61149440.0,6333484530,706820740.0,7379922370,2387810960.0,254167390.0,4311125800,426818220.0,7379922370
211006,SK리츠,30878.0,6898.0,681950,126563.0,846289,149967.0,48465.0,576542,71315.0,846289,185567470.0,41411490.0,4101188690,762019700.0,5090187350,902838410.0,290836380.0,3467515420,428997140.0,5090187350
211007,SK리츠,15392.0,90295.0,490098,21546.0,617331,230519.0,29545.0,321082,36185.0,617331,92884560.0,542771000.0,2952903850,130067390.0,3718626800,1389788350.0,177385230.0,1933336680,218116540.0,3718626800
211008,SK리츠,9328.0,21533.0,691694,141038.0,863593,230007.0,68291.0,550417,14878.0,863593,56713780.0,131625610.0,4222132250,862849760.0,5273321400,1405191560.0,417788880.0,3360033490,90307470.0,5273321400
211012,SK리츠,142372.0,200.0,558061,173711.0,874344,197109.0,70150.0,572597,34488.0,874344,879451270.0,1232000.0,3442621130,1071107900.0,5394412300,1217315070.0,433178500.0,3530998040,212920690.0,5394412300
211013,SK리츠,126658.0,12157.0,709879,119553.0,968247,300058.0,4416.0,614487,49286.0,968247,789786000.0,75452700.0,4421750110,745261380.0,6032250190,1871358000.0,27277720.0,3826378090,307236380.0,6032250190
211014,SK리츠,785808.0,78578.0,926113,90197.0,1880696,447646.0,11108.0,1412652,9290.0,1880696,4818344880.0,484343090.0,5686404970,553304050.0,11542396990,2752719890.0,68225100.0,8664572640,56879360.0,11542396990
211015,SK리츠,38450.0,4385.0,524807,44505.0,612147,133736.0,6100.0,412738,59573.0,612147,239709760.0,27318800.0,3266986940,277160930.0,3811176430,833408240.0,38148000.0,2569382340,370237850.0,3811176430
211018,SK리츠,149653.0,622.0,450556,146773.0,747604,160780.0,3000.0,564361,19463.0,747604,946339780.0,3940260.0,2842460670,925887800.0,4718628510,1015636980.0,18877000.0,3561282510,122832020.0,4718628510
211019,SK리츠,519068.0,4013.0,847337,118377.0,1488795,282772.0,3600.0,1082633,119790.0,1488795,3346343690.0,25756530.0,5484076170,764430450.0,9620606840,1838456570.0,23069000.0,6991590500,767490770.0,9620606840
211020,SK리츠,312279.0,68615.0,1113561,155177.0,1649632,152962.0,1816.0,1476336,18518.0,1649632,2079634060.0,457564920.0,7443034310,1034998670.0,11015231960,1015207190.0,12014600.0,9863948010,124062160.0,11015231960
211021,SK리츠,146361.0,38650.0,708293,40646.0,933950,147020.0,1204.0,775206,10520.0,933950,956955800.0,251695850.0,4624779300,268694550.0,6102125500,959432050.0,7870380.0,5066304070,68519000.0,6102125500
211022,SK리츠,87484.0,38750.0,903143,18789.0,1048166,198036.0,2282.0,846466,1382.0,1048166,558241510.0,247390500.0,5765459040,121347720.0,6692438770,1265103710.0,14572270.0,5403825860,8936930.0,6692438770
211025,SK리츠,164807.0,25511.0,424274,32460.0,647052,222201.0,4920.0,395053,24878.0,647052,1049009840.0,163284320.0,2699579660,206518190.0,4118392010,1415540710.0,31015000.0,2513582330,158253970.0,4118392010
211026,SK리츠,36383.0,22174.0,305955,10931.0,375443,127079.0,1700.0,222276,24388.0,375443,235244990.0,143434310.0,1978905770,70419310.0,2428004380,822498210.0,10965000.0,1437263940,157277230.0,2428004380
211027,SK리츠,134113.0,21300.0,280378,13080.0,448871,98863.0,16670.0,325391,7947.0,448871,864656420.0,137648160.0,1812161840,84654340.0,2899120760,638588910.0,107597400.0,2101574210,51360240.0,2899120760
211028,SK리츠,28503.0,20500.0,353233,8160.0,410396,76470.0,15254.0,315917,2755.0,410396,182203250.0,131270960.0,2262328470,52334320.0,2628137000,489786110.0,97707200.0,2022951500,17692190.0,2628137000
211029,SK리츠,18748.0,51760.0,293815,2972.0,367295,127059.0,5365.0,218509,16362.0,367295,119740510.0,330207170.0,1870216450,18971100.0,2339135230,809920490.0,34074220.0,1390673010,104467510.0,2339135230
211101,SK리츠,31403.0,173374.0,396914,45570.0,647261,272252.0,15315.0,359323,371.0,647261,198705320.0,1094392710.0,2515980820,289655970.0,4098734820,1721733740.0,96881850.0,2277764940,2354290.0,4098734820
211102,SK리츠,56386.0,100631.0,334783,1488.0,493288,161507.0,15056.0,313851,2874.0,493288,356059060.0,636143990.0,2114097800,9435580.0,3115736430,1020507620.0,95056380.0,1982030520,18141910.0,3115736430
211103,SK리츠,55726.0,185480.0,499355,38952.0,779513,202500.0,12130.0,545654,19229.0,779513,343512370.0,1142173240.0,3083474680,240402360.0,4809562650,1248862340.0,74813150.0,3367323970,118563190.0,4809562650
211104,SK리츠,45148.0,74468.0,400836,8419.0,528871,95350.0,22620.0,389985,20916.0,528871,275391350.0,454166940.0,2445767510,51754840.0,3227080640,582202270.0,137741000.0,2379719480,127417890.0,3227080640
211105,SK리츠,36088.0,10754.0,174759,34625.0,256226,70732.0,24880.0,158505,2109.0,256226,221541490.0,65706940.0,1073690030,212798830.0,1573737290,434370450.0,152296800.0,974091750,12978290.0,1573737290
211108,SK리츠,8928.0,2119.0,227967,48295.0,287309,65781.0,8000.0,196473,17055.0,287309,55211610.0,13010660.0,1404575850,297492570.0,1770290690,405318860.0,48800000.0,1210693960,105477870.0,1770290690
211109,SK리츠,12320.0,0.0,243032,18688.0,274040,136771.0,3000.0,127858,6411.0,274040,77387940.0,0.0,1525619470,117498580.0,1720505990,859683670.0,18720000.0,801839710,40262610.0,1720505990
211110,SK리츠,20861.0,27036.0,198812,21781.0,268490,111376.0,11486.0,145210,418.0,268490,130555130.0,169087060.0,1247186360,136576170.0,1683404720,698603740.0,71905440.0,910273110,2622430.0,1683404720
211111,SK리츠,15882.0,2000.0,207447,4524.0,229853,123328.0,0.0,103073,3452.0,229853,100245760.0,12560000.0,1307230080,28383840.0,1448419680,778430190.0,0.0,648208330,21781160.0,1448419680
211112,SK리츠,2668.0,0.0,249349,4832.0,256849,72065.0,2500.0,164459,17825.0,256849,16855620.0,0.0,1576427440,30459770.0,1623742830,455430090.0,15730000.0,1039921700,112661040.0,1623742830
211115,SK리츠,26645.0,0.0,205010,12775.0,244430,123587.0,9000.0,109266,2577.0,244430,167784870.0,0.0,1292277030,80409670.0,1540471570,779161570.0,56560000.0,688511460,16238540.0,1540471570
211116,SK리츠,37808.0,1082.0,202844,6660.0,248394,109934.0,12100.0,121096,5264.0,248394,236490940.0,6827420.0,1270754680,41666690.0,1555739730,689643830.0,75529000.0,757614870,32952030.0,1555739730
211117,SK리츠,38503.0,29000.0,142377,58193.0,268073,107098.0,16053.0,142970,1952.0,268073,239113380.0,180220000.0,889194260,363677120.0,1672204760,669248490.0,99591780.0,891172900,12191590.0,1672204760
211118,SK리츠,68318.0,10580.0,176401,19614.0,274913,61041.0,10100.0,200430,3342.0,274913,422275950.0,65396400.0,1091602920,121365940.0,1700641210,377378520.0,62619000.0,1239953420,20690270.0,1700641210
211119,SK리츠,89963.0,5005.0,185133,6480.0,286581,88261.0,13000.0,165623,19697.0,286581,552961480.0,30755000.0,1138520320,39880640.0,1762117440,542894830.0,79920000.0,1018090880,121211730.0,1762117440
211122,SK리츠,18434.0,4887.0,188502,7826.0,219649,68487.0,10.0,130507,20645.0,219649,112863130.0,29997930.0,1158351440,48062000.0,1349274500,420976170.0,61500.0,801375520,126861310.0,1349274500
211123,SK리츠,45677.0,12673.0,166890,9996.0,235236,93624.0,3687.0,129927,7998.0,235236,279384410.0,77636560.0,1024133320,61415030.0,1442569320,574256240.0,22625560.0,796548770,49138750.0,1442569320
211124,SK리츠,113793.0,1700.0,125293,29248.0,270034,146509.0,6000.0,106291,11234.0,270034,697151490.0,10438000.0,767726160,179083890.0,1654399540,897772820.0,36780000.0,650933440,68913280.0,1654399540
211125,SK리츠,113717.0,0.0,80330,7200.0,201247,63671.0,2200.0,132827,2549.0,201247,695573750.0,0.0,492213210,44204720.0,1231991680,389869690.0,13446000.0,813003040,15672950.0,1231991680
211126,SK리츠,121359.0,10.0,236360,13749.0,371478,88650.0,30390.0,233277,19161.0,371478,735659810.0,61000.0,1435824320,83417060.0,2254962190,538375290.0,184525540.0,1415557670,116503690.0,2254962190
211129,SK리츠,32880.0,64.0,383957,22518.0,439419,211977.0,14953.0,172277,40212.0,439419,197963870.0,386200.0,2311340310,135085650.0,2644776030,1277091920.0,89979530.0,1035472340,242232240.0,2644776030
211130,SK리츠,147845.0,0.0,207207,110397.0,465449,142315.0,40534.0,249265,33335.0,465449,875158760.0,0.0,1236884820,661221370.0,2773264950,849478740.0,242137920.0,1483133620,198514670.0,2773264950
211201,SK리츠,5888.0,500.0,184120,30447.0,220955,52672.0,10357.0,140127,17799.0,220955,34961620.0,2995000.0,1095738610,180448310.0,1314143540,313849620.0,61445930.0,833393680,105454310.0,1314143540
211202,SK리츠,298968.0,0.0,172017,37280.0,508265,73598.0,38375.0,352257,44035.0,508265,1769344560.0,0.0,1018755150,221352310.0,3009452020,436584480.0,227426250.0,2084050770,261390520.0,3009452020
211203,SK리츠,250009.0,12364.0,200096,5539.0,468008,71684.0,48850.0,328742,18732.0,468008,1456027300.0,72094200.0,1169186240,32458210.0,2729765950,417893710.0,285299500.0,1917192550,109380190.0,2729765950
211206,SK리츠,58546.0,0.0,166981,19631.0,245158,63957.0,48000.0,116304,16897.0,245158,344350900.0,0.0,981526600,115465550.0,1441343050,375691020.0,282743370.0,683817070,99091590.0,1441343050
211207,SK리츠,83258.0,0.0,72431,11607.0,167296,55044.0,15950.0,91416,4886.0,167296,492218810.0,0.0,428593350,68585570.0,989397730,325502440.0,94393670.0,540605870,28895750.0,989397730
211208,SK리츠,68558.0,0.0,62317,82118.0,212993,44321.0,35538.0,121937,11197.0,212993,404963150.0,0.0,368465900,485339420.0,1258768470,262092250.0,209828540.0,720687630,66160050.0,1258768470
211209,SK리츠,146553.0,5.0,88390,712.0,235660,68674.0,26000.0,138780,2206.0,235660,862491590.0,29550.0,521198130,4193210.0,1387912480,404895190.0,153190000.0,816780890,13046400.0,1387912480
211210,SK리츠,161157.0,3946.0,119000,2377.0,286480,61015.0,10630.0,171613,43222.0,286480,952074060.0,23356330.0,704214350,14098330.0,1693743070,360821670.0,63049600.0,1014479190,255392610.0,1693743070
211213,SK리츠,44376.0,0.0,177195,8711.0,230282,121008.0,2000.0,102323,4951.0,230282,265036650.0,0.0,1059126590,52033910.0,1376197150,722552600.0,12000000.0,612037310,29607240.0,1376197150
211214,SK리츠,586530.0,64566.0,83583,50368.0,785047,247556.0,12301.0,475005,50185.0,785047,3458503120.0,380846100.0,493723540,296819120.0,4629891880,1460600600.0,72513900.0,2800173520,296603860.0,4629891880
211215,SK리츠,199470.0,6500.0,62269,8945.0,277184,149449.0,16500.0,99036,12199.0,277184,1180070350.0,38515000.0,368572650,52876980.0,1640034980,884584370.0,97675000.0,585467020,72308590.0,1640034980
211216,SK리츠,184132.0,30658.0,72273,4545.0,291608,186094.0,8100.0,63980,33434.0,291608,1090779640.0,181786040.0,428171930,26895100.0,1727632710,1103062460.0,47794000.0,378495270,198280980.0,1727632710
211217,SK리츠,253636.0,5954.0,70114,30292.0,359996,211919.0,16600.0,120863,10614.0,359996,1498809920.0,35165540.0,414815900,178807490.0,2127598850,1253087720.0,97939000.0,713722460,62849670.0,2127598850
211220,SK리츠,614486.0,175855.0,1042142,115376.0,1947859,1315733.0,8000.0,337947,286179.0,1947859,3762488780.0,1077544630.0,6426217330,716205930.0,11982456670,8139565940.0,47200000.0,2058096280,1737594450.0,11982456670
211221,SK리츠,857174.0,1500.0,918710,192672.0,1970056,1509720.0,4000.0,325833,130503.0,1970056,5405773570.0,9500000.0,5824139230,1216449520.0,12455862320,9578085510.0,24360000.0,2031988810,821428000.0,12455862320
211222,SK리츠,126399.0,0.0,138456,56503.0,321358,119154.0,7562.0,151562,43080.0,321358,786097050.0,0.0,862062080,351652410.0,1999811540,742552570.0,47013400.0,941821680,268423890.0,1999811540
211223,SK리츠,95355.0,22.0,105354,20480.0,221211,115106.0,1649.0,95876,8580.0,221211,592876250.0,137280.0,654884120,127412380.0,1375310030,715680150.0,10224460.0,596053030,53352390.0,1375310030
211224,SK리츠,90336.0,0.0,130792,15082.0,236210,72173.0,18003.0,133849,12185.0,236210,561782000.0,0.0,813527550,93722240.0,1469031790,448865080.0,112391950.0,831894110,75880650.0,1469031790
211227,SK리츠,49524.0,0.0,80826,32550.0,162900,49680.0,8468.0,103347,1405.0,162900,308564310.0,0.0,504187370,202834730.0,1015586410,309601810.0,52829640.0,644373450,8781510.0,1015586410
211228,SK리츠,25320.0,600.0,146578,12692.0,185190,39366.0,8053.0,135776,1995.0,185190,157212540.0,3720000.0,910558650,78824540.0,1150315730,244406760.0,50010160.0,843462750,12436060.0,1150315730
211229,SK리츠,74166.0,4403.0,107646,7178.0,193393,66276.0,500.0,95014,31603.0,193393,450425800.0,27122330.0,660892920,44091210.0,1182532260,406947010.0,3025000.0,579169010,193391240.0,1182532260
211230,SK리츠,10870.0,0.0,74737,5337.0,90944,47809.0,0.0,37787,5348.0,90944,66799630.0,0.0,459125930,32801370.0,558726930,293741750.0,0.0,232242160,32743020.0,558726930
220103,SK리츠,32265.0,0.0,217281,30236.0,279782,165263.0,5.0,84604,29910.0,279782,199752920.0,0.0,1341663460,185949990.0,1727366370,1020389920.0,30900.0,522286660,184658890.0,1727366370
220104,SK리츠,108771.0,59790.0,103724,25686.0,297971,163939.0,64539.0,65798,3695.0,297971,671219200.0,368340430.0,640325130,158490990.0,1838375750,1011315020.0,398238190.0,405963320,22859220.0,1838375750
220105,SK리츠,42846.0,4070.0,153625,32204.0,232745,150221.0,31692.0,39967,10865.0,232745,263551620.0,25030500.0,944846540,197931340.0,1431360000,924051800.0,194778920.0,245714450,66814830.0,1431360000
220106,SK리츠,67307.0,4500.0,106234,42021.0,220062,116619.0,26542.0,73362,3539.0,220062,412602950.0,27650000.0,651279820,257245440.0,1348778210,715044290.0,162322850.0,449713280,21697790.0,1348778210
220107,SK리츠,119211.0,13136.0,110099,7017.0,249463,141235.0,0.0,64956,43272.0,249463,735044800.0,80705480.0,680404480,43391070.0,1539545830,872232260.0,0.0,400527910,266785660.0,1539545830
220110,SK리츠,47137.0,0.0,170235,34963.0,252335,147745.0,50.0,100280,4260.0,252335,288862840.0,0.0,1043504630,214444680.0,1546812150,905777530.0,306000.0,614563930,26164690.0,1546812150
220111,SK리츠,44477.0,0.0,135635,12066.0,192178,74407.0,20100.0,93948,3723.0,192178,270727560.0,0.0,823811070,73372120.0,1167910750,452044800.0,122360500.0,570870270,22635180.0,1167910750
220112,SK리츠,34686.0,0.0,125223,9939.0,169848,87559.0,13415.0,62575,6299.0,169848,211223470.0,0.0,762305370,60496720.0,1034025560,533239770.0,81620800.0,380774270,38390720.0,1034025560
220113,SK리츠,38063.0,1000.0,86182,20436.0,145681,78144.0,13460.0,53640,437.0,145681,232433980.0,6100000.0,527007840,124861250.0,890403070,477820970.0,82159700.0,327751380,2671020.0,890403070
