Frequency,D,D,D,D,D,D,D,M,M,M,D,M,M,M,D,M,M,M,Y
2020-01-05,1156.9,1.531,1.565,1.558,1.568,1.767,1.27,1.28,1.28,100.215,1.503,80.05393,0.2,101.1,3234.85,10165.7,26932542,14365.2,-1.7
2020-01-06,1162.7,1.538,1.554,1.548,1.607,1.809,1.29,1.28,1.28,100.215,1.49,80.05393,0.2,101.1,3246.28,10165.7,26932542,14365.2,-1.7
2020-01-07,1169.6,1.551,1.555,1.537,1.604,1.811,1.27,1.28,1.28,100.215,1.55,80.05393,0.2,101.1,3237.18,10165.7,26932542,14365.2,-1.7
2020-01-08,1165.3,1.544,1.555,1.54,1.665,1.874,1.25,1.28,1.28,100.215,1.574,80.05393,0.2,101.1,3253.05,10165.7,26932542,14365.2,-1.7
2020-01-09,1174.1,1.541,1.552,1.537,1.651,1.855,1.28,1.28,1.28,100.215,1.626,80.05393,0.2,101.1,3274.7,10165.7,26932542,14365.2,-1.7
2020-01-10,1160,1.538,1.547,1.524,1.633,1.82,1.28,1.28,1.28,100.215,1.644,80.05393,0.2,101.1,3265.35,10165.7,26932542,14365.2,-1.7
2020-01-11,1160,1.538,1.547,1.524,1.633,1.82,1.28,1.28,1.28,100.215,1.644,80.05393,0.2,101.1,3265.35,10165.7,26932542,14365.2,-1.7
2020-01-12,1160,1.538,1.549,1.526,1.633,1.82,1.28,1.28,1.28,100.215,1.644,80.05393,0.2,101.1,3265.35,10165.7,26932542,14365.2,-1.7
2020-01-13,1161.1,1.564,1.573,1.532,1.651,1.848,1.29,1.28,1.28,100.215,1.644,80.05393,0.2,101.1,3288.13,10165.7,26932542,14365.2,-1.7
2020-01-14,1155.7,1.572,1.57,1.534,1.618,1.813,1.27,1.28,1.28,100.215,1.613,80.05393,0.2,101.1,3283.15,10165.7,26932542,14365.2,-1.7
2020-01-15,1153.1,1.569,1.573,1.544,1.602,1.786,1.27,1.28,1.28,100.215,1.605,80.05393,0.2,101.1,3289.29,10165.7,26932542,14365.2,-1.7
2020-01-16,1158.8,1.559,1.562,1.547,1.625,1.809,1.27,1.28,1.28,100.215,1.631,80.05393,0.2,101.1,3316.81,10165.7,26932542,14365.2,-1.7
2020-01-17,1159.6,1.561,1.565,1.555,1.623,1.825,1.28,1.28,1.28,100.215,1.638,80.05393,0.2,101.1,3329.62,10165.7,26932542,14365.2,-1.7
2020-01-18,1159.6,1.561,1.565,1.555,1.623,1.825,1.28,1.28,1.28,100.215,1.638,80.05393,0.2,101.1,3329.62,10165.7,26932542,14365.2,-1.7
2020-01-19,1159.6,1.561,1.565,1.555,1.623,1.825,1.28,1.28,1.28,100.215,1.638,80.05393,0.2,101.1,3329.62,10165.7,26932542,14365.2,-1.7
2020-01-20,1158.8,1.559,1.567,1.555,1.62,1.823,1.28,1.28,1.28,100.215,1.668,80.05393,0.2,101.1,3329.62,10165.7,26932542,14365.2,-1.7
2020-01-21,1158.8,1.556,1.56,1.536,1.575,1.774,1.29,1.28,1.28,100.215,1.614,80.05393,0.2,101.1,3320.79,10165.7,26932542,14365.2,-1.7
2020-01-22,1164.7,1.554,1.56,1.544,1.575,1.769,1.28,1.28,1.28,100.215,1.642,80.05393,0.2,101.1,3321.75,10165.7,26932542,14365.2,-1.7
2020-01-23,1165.1,1.556,1.562,1.555,1.544,1.731,1.28,1.28,1.28,100.215,1.628,80.05393,0.2,101.1,3325.54,10165.7,26932542,14365.2,-1.7
2020-01-24,1165.1,1.531,1.539,1.539,1.509,1.686,1.28,1.28,1.28,100.215,1.628,80.05393,0.2,101.1,3295.47,10165.7,26932542,14365.2,-1.7
2020-01-25,1165.1,1.531,1.539,1.539,1.509,1.686,1.28,1.28,1.28,100.215,1.628,80.05393,0.2,101.1,3295.47,10165.7,26932542,14365.2,-1.7
2020-01-26,1165.1,1.531,1.544,1.544,1.45,1.629,1.28,1.28,1.28,100.215,1.628,80.05393,0.2,101.1,3295.47,10165.7,26932542,14365.2,-1.7
2020-01-27,1165.1,1.546,1.549,1.541,1.445,1.613,1.28,1.28,1.28,100.215,1.628,80.05393,0.2,101.1,3243.63,10165.7,26932542,14365.2,-1.7
2020-01-28,1167.2,1.572,1.575,1.544,1.484,1.661,1.26,1.28,1.28,100.215,1.546,80.05393,0.2,101.1,3276.24,10165.7,26932542,14365.2,-1.7
2020-01-29,1176.7,1.562,1.573,1.511,1.404,1.581,1.25,1.28,1.28,100.215,1.523,80.05393,0.2,101.1,3273.4,10165.7,26932542,14365.2,-1.7
2020-01-30,1176,1.569,1.56,1.478,1.409,1.591,1.24,1.28,1.28,100.215,1.492,80.05393,0.2,101.1,3283.66,10165.7,26932542,14365.2,-1.7
2020-01-31,1183.5,1.554,1.542,1.444,1.315,1.505,1.25,1.27,1.27,100.17,1.491,80.33666,0.24,105,3225.52,10298.7,10102160,13396.6,-1.7
2020-02-01,1183.5,1.554,1.542,1.444,1.315,1.505,1.25,1.27,1.27,100.17,1.491,80.33666,0.24,105,3225.52,10298.7,10102160,13396.6,-1.7
2020-02-02,1183.5,1.559,1.542,1.446,1.323,1.515,1.25,1.27,1.27,100.17,1.491,80.33666,0.24,105,3225.52,10298.7,10102160,13396.6,-1.7
2020-02-03,1187.8,1.579,1.557,1.459,1.349,1.526,1.22,1.27,1.27,100.17,1.478,80.33666,0.24,105,3248.92,10298.7,10102160,13396.6,-1.7
2020-02-04,1196,1.574,1.565,1.485,1.422,1.603,1.22,1.27,1.27,100.17,1.537,80.33666,0.24,105,3297.59,10298.7,10102160,13396.6,-1.7
2020-02-05,1189.4,1.562,1.568,1.495,1.463,1.649,1.23,1.27,1.27,100.17,1.509,80.33666,0.24,105,3334.69,10298.7,10102160,13396.6,-1.7
2020-02-06,1188.5,1.574,1.578,1.506,1.463,1.644,1.23,1.27,1.27,100.17,1.522,80.33666,0.24,105,3345.78,10298.7,10102160,13396.6,-1.7
2020-02-07,1181.4,1.564,1.567,1.487,1.404,1.582,1.22,1.27,1.27,100.17,1.499,80.33666,0.24,105,3327.71,10298.7,10102160,13396.6,-1.7
2020-02-08,1181.4,1.564,1.567,1.487,1.404,1.582,1.22,1.27,1.27,100.17,1.499,80.33666,0.24,105,3327.71,10298.7,10102160,13396.6,-1.7
2020-02-09,1181.4,1.566,1.567,1.485,1.382,1.559,1.22,1.27,1.27,100.17,1.499,80.33666,0.24,105,3327.71,10298.7,10102160,13396.6,-1.7
2020-02-10,1187.2,1.566,1.541,1.464,1.38,1.563,1.24,1.27,1.27,100.17,1.507,80.33666,0.24,105,3352.09,10298.7,10102160,13396.6,-1.7
2020-02-11,1189.8,1.579,1.55,1.482,1.422,1.602,1.26,1.27,1.27,100.17,1.506,80.33666,0.24,105,3357.75,10298.7,10102160,13396.6,-1.7
2020-02-12,1184.1,1.577,1.557,1.493,1.454,1.637,1.26,1.27,1.27,100.17,1.517,80.33666,0.24,105,3379.45,10298.7,10102160,13396.6,-1.7
2020-02-13,1179.8,1.587,1.56,1.493,1.442,1.619,1.26,1.27,1.27,100.17,1.502,80.33666,0.24,105,3373.94,10298.7,10102160,13396.6,-1.7
2020-02-14,1181.5,1.577,1.554,1.477,1.418,1.588,1.24,1.27,1.27,100.17,1.553,80.33666,0.24,105,3380.16,10298.7,10102160,13396.6,-1.7
2020-02-15,1181.5,1.577,1.554,1.477,1.418,1.588,1.24,1.27,1.27,100.17,1.553,80.33666,0.24,105,3380.16,10298.7,10102160,13396.6,-1.7
2020-02-16,1181.5,1.577,1.554,1.477,1.418,1.588,1.24,1.27,1.27,100.17,1.553,80.33666,0.24,105,3380.16,10298.7,10102160,13396.6,-1.7
2020-02-17,1183.5,1.577,1.552,1.482,1.409,1.578,1.24,1.27,1.27,100.17,1.533,80.33666,0.24,105,3380.16,10298.7,10102160,13396.6,-1.7
2020-02-18,1182.2,1.577,1.549,1.477,1.396,1.559,1.23,1.27,1.27,100.17,1.487,80.33666,0.24,105,3370.29,10298.7,10102160,13396.6,-1.7
2020-02-19,1188.1,1.579,1.555,1.482,1.409,1.568,1.24,1.27,1.27,100.17,1.49,80.33666,0.24,105,3386.15,10298.7,10102160,13396.6,-1.7
2020-02-20,1190.8,1.579,1.547,1.469,1.363,1.519,1.23,1.27,1.27,100.17,1.448,80.33666,0.24,105,3373.23,10298.7,10102160,13396.6,-1.7
2020-02-21,1197,1.559,1.523,1.44,1.322,1.473,1.23,1.27,1.27,100.17,1.395,80.33666,0.24,105,3337.75,10298.7,10102160,13396.6,-1.7
2020-02-22,1197,1.559,1.523,1.44,1.322,1.473,1.23,1.27,1.27,100.17,1.395,80.33666,0.24,105,3337.75,10298.7,10102160,13396.6,-1.7
2020-02-23,1197,1.559,1.523,1.438,1.322,1.473,1.23,1.27,1.27,100.17,1.395,80.33666,0.24,105,3337.75,10298.7,10102160,13396.6,-1.7
2020-02-24,1205.6,1.548,1.485,1.365,1.206,1.371,1.24,1.27,1.27,100.17,1.354,80.33666,0.24,105,3225.89,10298.7,10102160,13396.6,-1.7
2020-02-25,1217.7,1.531,1.454,1.318,1.185,1.355,1.25,1.27,1.27,100.17,1.375,80.33666,0.24,105,3128.21,10298.7,10102160,13396.6,-1.7
2020-02-26,1212.7,1.518,1.413,1.257,1.157,1.335,1.25,1.27,1.27,100.17,1.343,80.33666,0.24,105,3116.39,10298.7,10102160,13396.6,-1.7
2020-02-27,1216.8,1.454,1.315,1.172,1.08,1.274,1.23,1.27,1.27,100.17,1.4,80.33666,0.24,105,2978.76,10298.7,10102160,13396.6,-1.7
2020-02-28,1215.9,1.285,1.137,0.983,0.952,1.163,1.26,1.27,1.27,100.17,1.299,80.33666,0.24,105,2954.22,10298.7,10102160,13396.6,-1.7
2020-02-29,1215.9,1.285,1.137,0.983,0.952,1.163,1.26,1.24,1.24,100.76,1.299,80.63365,0.18,97.8,2954.22,10498,10780581,13980,-1.7
2020-03-01,1215.9,1.293,1.153,0.991,0.87,1.103,1.26,1.24,1.24,100.76,1.299,80.63365,0.18,97.8,2954.22,10498,10780581,13980,-1.7
2020-03-02,1215.3,1.169,1.027,0.885,0.931,1.152,1.26,1.24,1.24,100.76,1.328,80.63365,0.18,97.8,3090.23,10498,10780581,13980,-1.7
2020-03-03,1200.3,0.953,0.853,0.718,0.743,0.999,1.26,1.24,1.24,100.76,1.323,80.63365,0.18,97.8,3003.37,10498,10780581,13980,-1.7
2020-03-04,1191.4,0.706,0.664,0.577,0.786,1.055,1.25,1.24,1.24,100.76,1.239,80.63365,0.18,97.8,3130.12,10498,10780581,13980,-1.7
2020-03-05,1186.4,0.625,0.518,0.48,0.683,0.917,1.25,1.24,1.24,100.76,1.261,80.63365,0.18,97.8,3023.94,10498,10780581,13980,-1.7
2020-03-06,1185,0.475,0.404,0.385,0.613,0.773,1.24,1.24,1.24,100.76,1.291,80.63365,0.18,97.8,2972.37,10498,10780581,13980,-1.7
2020-03-07,1185,0.475,0.404,0.385,0.613,0.773,1.24,1.24,1.24,100.76,1.291,80.63365,0.18,97.8,2972.37,10498,10780581,13980,-1.7
2020-03-08,1185,0.529,0.414,0.395,0.401,0.502,1.24,1.24,1.24,100.76,1.291,80.63365,0.18,97.8,2972.37,10498,10780581,13980,-1.7
2020-03-09,1191.4,0.383,0.368,0.29,0.501,0.559,1.26,1.24,1.24,100.76,1.239,80.63365,0.18,97.8,2746.56,10498,10780581,13980,-1.7
2020-03-10,1201.4,0.426,0.419,0.4,0.67,0.8,1.25,1.24,1.24,100.76,1.304,80.63365,0.18,97.8,2882.23,10498,10780581,13980,-1.7
2020-03-11,1196.7,0.434,0.394,0.403,0.702,0.877,1.24,1.24,1.24,100.76,1.312,80.63365,0.18,97.8,2741.38,10498,10780581,13980,-1.7
2020-03-12,1192.8,0.327,0.358,0.359,0.613,0.812,1.25,1.24,1.24,100.76,1.313,80.63365,0.18,97.8,2480.64,10498,10780581,13980,-1.7
2020-03-13,1202,0.276,0.363,0.367,0.731,0.983,1.25,1.24,1.24,100.76,1.439,80.63365,0.18,97.8,2711.02,10498,10780581,13980,-1.7
2020-03-14,1202,0.276,0.363,0.367,0.731,0.983,1.25,1.24,1.24,100.76,1.439,80.63365,0.18,97.8,2711.02,10498,10780581,13980,-1.7
2020-03-15,1202,0.193,0.4,0.306,0.458,0.681,1.25,1.24,1.24,100.76,1.439,80.63365,0.18,97.8,2711.02,10498,10780581,13980,-1.7
2020-03-16,1222.2,0.223,0.294,0.283,0.506,0.74,1.27,1.24,1.24,100.76,1.384,80.63365,0.18,97.8,2386.13,10498,10780581,13980,-1.7
2020-03-17,1219.6,0.208,0.239,0.265,0.737,1.069,0.76,1.24,1.24,100.76,1.329,80.63365,0.18,97.8,2529.19,10498,10780581,13980,-1.7
2020-03-18,1241.2,0.02,0.076,0.188,0.794,1.183,0.73,1.24,1.24,100.76,1.389,80.63365,0.18,97.8,2398.1,10498,10780581,13980,-1.7
2020-03-19,1237.8,0.063,0.046,0.16,0.71,1.158,0.72,1.24,1.24,100.76,1.558,80.63365,0.18,97.8,2409.39,10498,10780581,13980,-1.7
2020-03-20,1280.1,0.038,0.048,0.14,0.481,0.885,0.73,1.24,1.24,100.76,1.514,80.63365,0.18,97.8,2304.92,10498,10780581,13980,-1.7
2020-03-21,1280.1,0.038,0.048,0.14,0.481,0.885,0.73,1.24,1.24,100.76,1.514,80.63365,0.18,97.8,2304.92,10498,10780581,13980,-1.7
2020-03-22,1280.1,0.031,0.051,0.132,0.421,0.793,0.73,1.24,1.24,100.76,1.514,80.63365,0.18,97.8,2304.92,10498,10780581,13980,-1.7
2020-03-23,1254.1,0.03,0.048,0.165,0.406,0.763,0.73,1.24,1.24,100.76,1.589,80.63365,0.18,97.8,2237.4,10498,10780581,13980,-1.7
2020-03-24,1274.6,0.028,0.094,0.244,0.53,0.858,0.72,1.24,1.24,100.76,1.565,80.63365,0.18,97.8,2447.33,10498,10780581,13980,-1.7
2020-03-25,1256,-0.046,0.043,0.193,0.522,0.869,0.73,1.24,1.24,100.76,1.543,80.63365,0.18,97.8,2475.56,10498,10780581,13980,-1.7
2020-03-26,1230.7,-0.035,0.018,0.129,0.527,0.848,0.73,1.24,1.24,100.76,1.437,80.63365,0.18,97.8,2630.07,10498,10780581,13980,-1.7
2020-03-27,1227.9,0.015,0.025,0.124,0.4,0.676,0.75,1.24,1.24,100.76,1.424,80.63365,0.18,97.8,2541.47,10498,10780581,13980,-1.7
2020-03-28,1227.9,0.015,0.025,0.124,0.4,0.676,0.75,1.24,1.24,100.76,1.424,80.63365,0.18,97.8,2541.47,10498,10780581,13980,-1.7
2020-03-29,1227.9,0.02,0.015,0.124,0.386,0.665,0.75,1.24,1.24,100.76,1.424,80.63365,0.18,97.8,2541.47,10498,10780581,13980,-1.7
2020-03-30,1212.4,0.053,0.084,0.14,0.416,0.726,0.76,1.24,1.24,100.76,1.473,80.63365,0.18,97.8,2626.65,10498,10780581,13980,-1.7
2020-03-31,1222.6,0.132,0.129,0.152,0.374,0.668,0.8,0.98,0.98,100.68,1.45,81.0838,0.21,79.9,2584.59,10511.1,12168031,12792.9,-1.7
2020-04-01,1220,0.074,0.134,0.157,0.372,0.602,0.76,0.98,0.98,100.68,1.477,81.0838,0.21,79.9,2470.5,10511.1,12168031,12792.9,-1.7
2020-04-02,1222.2,0.096,0.15,0.15,0.384,0.611,0.74,0.98,0.98,100.68,1.451,81.0838,0.21,79.9,2526.9,10511.1,12168031,12792.9,-1.7
2020-04-03,1237.6,0.106,0.15,0.15,0.386,0.599,0.73,0.98,0.98,100.68,1.475,81.0838,0.21,79.9,2488.65,10511.1,12168031,12792.9,-1.7
2020-04-04,1237.6,0.106,0.15,0.15,0.386,0.599,0.73,0.98,0.98,100.68,1.475,81.0838,0.21,79.9,2488.65,10511.1,12168031,12792.9,-1.7
2020-04-05,1237.6,0.091,0.152,0.147,0.391,0.613,0.73,0.98,0.98,100.68,1.475,81.0838,0.21,79.9,2488.65,10511.1,12168031,12792.9,-1.7
2020-04-06,1229.8,0.178,0.214,0.173,0.448,0.678,0.75,0.98,0.98,100.68,1.448,81.0838,0.21,79.9,2663.68,10511.1,12168031,12792.9,-1.7
2020-04-07,1233.4,0.15,0.211,0.198,0.468,0.726,0.74,0.98,0.98,100.68,1.454,81.0838,0.21,79.9,2659.41,10511.1,12168031,12792.9,-1.7
2020-04-08,1222.4,0.198,0.233,0.236,0.471,0.771,0.73,0.98,0.98,100.68,1.409,81.0838,0.21,79.9,2749.98,10511.1,12168031,12792.9,-1.7
2020-04-09,1219.7,0.236,0.246,0.249,0.411,0.729,0.73,0.98,0.98,100.68,1.357,81.0838,0.21,79.9,2789.82,10511.1,12168031,12792.9,-1.7
2020-04-10,1216.4,0.236,0.246,0.249,0.411,0.729,0.73,0.98,0.98,100.68,1.35,81.0838,0.21,79.9,2789.82,10511.1,12168031,12792.9,-1.7
2020-04-11,1216.4,0.236,0.246,0.249,0.411,0.729,0.73,0.98,0.98,100.68,1.35,81.0838,0.21,79.9,2789.82,10511.1,12168031,12792.9,-1.7
2020-04-12,1216.4,0.27,0.303,0.282,0.411,0.725,0.73,0.98,0.98,100.68,1.35,81.0838,0.21,79.9,2789.82,10511.1,12168031,12792.9,-1.7
2020-04-13,1212.3,0.231,0.269,0.269,0.455,0.77,0.75,0.98,0.98,100.68,1.377,81.0838,0.21,79.9,2761.63,10511.1,12168031,12792.9,-1.7
2020-04-14,1218.7,0.208,0.231,0.241,0.422,0.75,0.74,0.98,0.98,100.68,1.379,81.0838,0.21,79.9,2846.06,10511.1,12168031,12792.9,-1.7
2020-04-15,1218.7,0.157,0.195,0.19,0.339,0.635,0.74,0.98,0.98,100.68,1.379,81.0838,0.21,79.9,2783.36,10511.1,12168031,12792.9,-1.7
2020-04-16,1216.7,0.147,0.18,0.178,0.352,0.617,0.73,0.98,0.98,100.68,1.344,81.0838,0.21,79.9,2799.55,10511.1,12168031,12792.9,-1.7
2020-04-17,1227.5,0.124,0.17,0.167,0.358,0.642,0.74,0.98,0.98,100.68,1.374,81.0838,0.21,79.9,2874.56,10511.1,12168031,12792.9,-1.7
2020-04-18,1227.5,0.124,0.17,0.167,0.358,0.642,0.74,0.98,0.98,100.68,1.374,81.0838,0.21,79.9,2874.56,10511.1,12168031,12792.9,-1.7
2020-04-19,1227.5,0.137,0.172,0.165,0.358,0.643,0.74,0.98,0.98,100.68,1.374,81.0838,0.21,79.9,2874.56,10511.1,12168031,12792.9,-1.7
2020-04-20,1219.3,0.101,0.145,0.157,0.35,0.616,0.75,0.98,0.98,100.68,1.371,81.0838,0.21,79.9,2823.16,10511.1,12168031,12792.9,-1.7
2020-04-21,1218.7,0.109,0.147,0.145,0.331,0.566,0.75,0.98,0.98,100.68,1.389,81.0838,0.21,79.9,2736.56,10511.1,12168031,12792.9,-1.7
2020-04-22,1231.3,0.104,0.142,0.165,0.364,0.618,0.74,0.98,0.98,100.68,1.426,81.0838,0.21,79.9,2799.31,10511.1,12168031,12792.9,-1.7
2020-04-23,1235.2,0.109,0.145,0.173,0.37,0.603,0.74,0.98,0.98,100.68,1.433,81.0838,0.21,79.9,2797.8,10511.1,12168031,12792.9,-1.7
2020-04-24,1232,0.122,0.142,0.17,0.375,0.605,0.74,0.98,0.98,100.68,1.422,81.0838,0.21,79.9,2836.74,10511.1,12168031,12792.9,-1.7
2020-04-25,1232,0.122,0.142,0.17,0.375,0.605,0.74,0.98,0.98,100.68,1.422,81.0838,0.21,79.9,2836.74,10511.1,12168031,12792.9,-1.7
2020-04-26,1232,0.132,0.147,0.17,0.377,0.605,0.74,0.98,0.98,100.68,1.422,81.0838,0.21,79.9,2836.74,10511.1,12168031,12792.9,-1.7
2020-04-27,1235.8,0.114,0.142,0.178,0.405,0.664,0.73,0.98,0.98,100.68,1.443,81.0838,0.21,79.9,2878.48,10511.1,12168031,12792.9,-1.7
2020-04-28,1230.3,0.106,0.14,0.167,0.377,0.616,0.73,0.98,0.98,100.68,1.446,81.0838,0.21,79.9,2863.39,10511.1,12168031,12792.9,-1.7
2020-04-29,1225.2,0.101,0.127,0.165,0.367,0.628,0.76,0.98,0.98,100.68,1.412,81.0838,0.21,79.9,2939.51,10511.1,12168031,12792.9,-1.7
2020-04-30,1225.2,0.106,0.114,0.167,0.366,0.646,0.76,0.74,0.74,100.56,1.412,81.26956,0.31,72.5,2912.43,10398.5,8620626,11704.8,-1.7
2020-05-01,1225.2,0.109,0.122,0.167,0.353,0.618,0.76,0.74,0.74,100.56,1.412,81.26956,0.31,72.5,2830.71,10398.5,8620626,11704.8,-1.7
2020-05-02,1225.2,0.109,0.122,0.167,0.353,0.618,0.76,0.74,0.74,100.56,1.412,81.26956,0.31,72.5,2830.71,10398.5,8620626,11704.8,-1.7
2020-05-03,1225.2,0.117,0.124,0.168,0.353,0.618,0.76,0.74,0.74,100.56,1.412,81.26956,0.31,72.5,2830.71,10398.5,8620626,11704.8,-1.7
2020-05-04,1218.5,0.104,0.119,0.165,0.361,0.631,0.71,0.74,0.74,100.56,1.385,81.26956,0.31,72.5,2842.74,10398.5,8620626,11704.8,-1.7
2020-05-05,1218.5,0.122,0.145,0.162,0.375,0.662,0.71,0.74,0.74,100.56,1.385,81.26956,0.31,72.5,2868.44,10398.5,8620626,11704.8,-1.7
2020-05-06,1227.8,0.119,0.145,0.162,0.373,0.709,0.72,0.74,0.74,100.56,1.396,81.26956,0.31,72.5,2848.42,10398.5,8620626,11704.8,-1.7
2020-05-07,1223.3,0.106,0.14,0.142,0.305,0.639,0.71,0.74,0.74,100.56,1.382,81.26956,0.31,72.5,2881.19,10398.5,8620626,11704.8,-1.7
2020-05-08,1226.5,0.117,0.147,0.15,0.334,0.685,0.72,0.74,0.74,100.56,1.345,81.26956,0.31,72.5,2929.8,10398.5,8620626,11704.8,-1.7
2020-05-09,1226.5,0.117,0.147,0.15,0.334,0.685,0.72,0.74,0.74,100.56,1.345,81.26956,0.31,72.5,2929.8,10398.5,8620626,11704.8,-1.7
2020-05-10,1226.5,0.119,0.168,0.175,0.338,0.693,0.72,0.74,0.74,100.56,1.345,81.26956,0.31,72.5,2929.8,10398.5,8620626,11704.8,-1.7
2020-05-11,1217.7,0.119,0.165,0.16,0.35,0.707,0.73,0.74,0.74,100.56,1.363,81.26956,0.31,72.5,2930.32,10398.5,8620626,11704.8,-1.7
2020-05-12,1217.8,0.134,0.16,0.16,0.326,0.667,0.73,0.74,0.74,100.56,1.32,81.26956,0.31,72.5,2870.12,10398.5,8620626,11704.8,-1.7
2020-05-13,1226.7,0.122,0.155,0.155,0.319,0.654,0.72,0.74,0.74,100.56,1.29,81.26956,0.31,72.5,2820,10398.5,8620626,11704.8,-1.7
2020-05-14,1226.3,0.122,0.152,0.157,0.3,0.617,0.72,0.74,0.74,100.56,1.297,81.26956,0.31,72.5,2852.5,10398.5,8620626,11704.8,-1.7
2020-05-15,1227.9,0.124,0.152,0.147,0.311,0.644,0.71,0.74,0.74,100.56,1.297,81.26956,0.31,72.5,2863.7,10398.5,8620626,11704.8,-1.7
2020-05-16,1227.9,0.124,0.152,0.147,0.311,0.644,0.71,0.74,0.74,100.56,1.297,81.26956,0.31,72.5,2863.7,10398.5,8620626,11704.8,-1.7
2020-05-17,1227.9,0.119,0.145,0.15,0.307,0.643,0.71,0.74,0.74,100.56,1.297,81.26956,0.31,72.5,2863.7,10398.5,8620626,11704.8,-1.7
2020-05-18,1229.3,0.122,0.152,0.165,0.372,0.726,0.71,0.74,0.74,100.56,1.303,81.26956,0.31,72.5,2953.91,10398.5,8620626,11704.8,-1.7
2020-05-19,1231.6,0.129,0.155,0.157,0.335,0.692,0.73,0.74,0.74,100.56,1.304,81.26956,0.31,72.5,2922.94,10398.5,8620626,11704.8,-1.7
2020-05-20,1224.5,0.124,0.15,0.16,0.345,0.69,0.72,0.74,0.74,100.56,1.28,81.26956,0.31,72.5,2971.61,10398.5,8620626,11704.8,-1.7
2020-05-21,1227.8,0.122,0.147,0.165,0.345,0.68,0.73,0.74,0.74,100.56,1.266,81.26956,0.31,72.5,2948.51,10398.5,8620626,11704.8,-1.7
2020-05-22,1230.7,0.122,0.152,0.165,0.333,0.657,0.72,0.74,0.74,100.56,1.254,81.26956,0.31,72.5,2955.45,10398.5,8620626,11704.8,-1.7
2020-05-23,1230.7,0.122,0.152,0.165,0.333,0.657,0.72,0.74,0.74,100.56,1.254,81.26956,0.31,72.5,2955.45,10398.5,8620626,11704.8,-1.7
2020-05-24,1230.7,0.122,0.152,0.165,0.333,0.657,0.72,0.74,0.74,100.56,1.254,81.26956,0.31,72.5,2955.45,10398.5,8620626,11704.8,-1.7
2020-05-25,1236.2,0.122,0.175,0.162,0.337,0.659,0.72,0.74,0.74,100.56,1.226,81.26956,0.31,72.5,2955.45,10398.5,8620626,11704.8,-1.7
2020-05-26,1242,0.129,0.152,0.173,0.346,0.695,0.72,0.74,0.74,100.56,1.246,81.26956,0.31,72.5,2991.77,10398.5,8620626,11704.8,-1.7
2020-05-27,1237.1,0.142,0.173,0.183,0.353,0.695,0.74,0.74,0.74,100.56,1.26,81.26956,0.31,72.5,3036.13,10398.5,8620626,11704.8,-1.7
2020-05-28,1233.7,0.15,0.17,0.18,0.34,0.697,0.49,0.74,0.74,100.56,1.245,81.26956,0.31,72.5,3029.73,10398.5,8620626,11704.8,-1.7
2020-05-29,1239.4,0.142,0.167,0.173,0.304,0.653,0.49,0.74,0.74,100.56,1.26,81.26956,0.31,72.5,3044.31,10398.5,8620626,11704.8,-1.7
2020-05-30,1239.4,0.142,0.167,0.173,0.304,0.653,0.49,0.74,0.74,100.56,1.26,81.26956,0.31,72.5,3044.31,10398.5,8620626,11704.8,-1.7
2020-05-31,1239.4,0.142,0.162,0.173,0.294,0.641,0.49,0.7,0.7,100.2,1.26,81.38169,0.41,79.1,3044.31,10292.2,13766761,11649.7,-1.7
2020-06-01,1237.6,0.139,0.167,0.17,0.31,0.667,0.49,0.7,0.7,100.2,1.281,81.38169,0.41,79.1,3055.73,10292.2,13766761,11649.7,-1.7
2020-06-02,1227.8,0.152,0.178,0.17,0.321,0.687,0.47,0.7,0.7,100.2,1.293,81.38169,0.41,79.1,3080.82,10292.2,13766761,11649.7,-1.7
2020-06-03,1224.1,0.155,0.178,0.18,0.364,0.746,0.47,0.7,0.7,100.2,1.322,81.38169,0.41,79.1,3122.87,10292.2,13766761,11649.7,-1.7
2020-06-04,1216.9,0.152,0.178,0.173,0.408,0.825,0.46,0.7,0.7,100.2,1.335,81.38169,0.41,79.1,3112.35,10292.2,13766761,11649.7,-1.7
2020-06-05,1217.4,0.157,0.183,0.183,0.463,0.893,0.47,0.7,0.7,100.2,1.345,81.38169,0.41,79.1,3193.93,10292.2,13766761,11649.7,-1.7
2020-06-06,1217.4,0.157,0.183,0.183,0.463,0.893,0.47,0.7,0.7,100.2,1.345,81.38169,0.41,79.1,3193.93,10292.2,13766761,11649.7,-1.7
2020-06-07,1217.4,0.155,0.183,0.183,0.469,0.9,0.47,0.7,0.7,100.2,1.345,81.38169,0.41,79.1,3193.93,10292.2,13766761,11649.7,-1.7
2020-06-08,1213.1,0.165,0.19,0.188,0.45,0.878,0.46,0.7,0.7,100.2,1.331,81.38169,0.41,79.1,3232.39,10292.2,13766761,11649.7,-1.7
2020-06-09,1204.2,0.172,0.188,0.188,0.398,0.824,0.5,0.7,0.7,100.2,1.284,81.38169,0.41,79.1,3207.18,10292.2,13766761,11649.7,-1.7
2020-06-10,1197.7,0.172,0.185,0.185,0.324,0.736,0.49,0.7,0.7,100.2,1.277,81.38169,0.41,79.1,3190.14,10292.2,13766761,11649.7,-1.7
2020-06-11,1194.4,0.165,0.18,0.183,0.32,0.666,0.49,0.7,0.7,100.2,1.267,81.38169,0.41,79.1,3002.1,10292.2,13766761,11649.7,-1.7
